sample_id,std_dev,center_offset,max_val,min_val,status
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_7,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_8,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_9,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_10,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_0,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_1,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_2,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_3,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_4,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_5,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_6,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_7,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_8,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_9,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-15-06-52_21_30_9__2_orig_replay_10,0.15563030540943146,0.10905735946075165,23.631772994995117,22.565473556518555,OK
T1.6V_2025-08-14-14-56-37_21_34_13__1_orig_replay_0,0.30511242151260376,0.1900424372133607,23.87619400024414,22.083158493041992,OK
T1.6V_2025-08-14-14-56-37_21_34_13__1_orig_replay_1,0.30511242151260376,0.1900424372133607,23.87619400024414,22.083158493041992,OK
